name,date
A/Michigan/45/2015|EPIISL336680|2015-09-07,2015-09-07
A/Montana/50/2016|EPIISL248952|2016-10-10,2016-10-10
A/Singapore/GP1908/2015|EPIISL238744|2015-11-04,2015-11-04
A/Fiji/3/2016|EPIISL227597|2016-05-02,2016-05-02
A/Texas/157/2016|EPIISL232628|2016-03-23,2016-03-23
A/Norway/2471/2019|EPIISL403337|2019-11-14,2019-11-14
A/Norway/2967/2021|EPIISL2932717|2021-01-30|MDCK2|CrickWorldwideInfluenzaCentre,2021-01-30
A/Norway/4776/2021|EPIISL2932718|2021-02-24|MDCK1|CrickWorldwideInfluenzaCentre,2021-02-24
A/Paris/1447/2017|EPIISL284660|2017-10-20,2017-10-20
A/Arizona/33/2017|EPIISL269954|2017-05-07,2017-05-07
A/Perth/10/2017|EPIISL269259|2017-01-24,2017-01-24
A/Ontario/RV2293/2017|EPIISL285784|2017-09-08,2017-09-08
A/Michigan/272/2017|EPIISL321311|2017-07-18,2017-07-18
A/Tokyo/EH1608/2017|EPIISL296213|2017-08-16,2017-08-16
A/Cambodia/1095/2017|EPIISL305935|2017-12-07,2017-12-07
A/NewJersey/13/2018|EPIISL330072|2018-02-18,2018-02-18
A/Brisbane/02/2018|EPIISL406712|2018-01-04,2018-01-04
A/Minnesota/34/2018|EPIISL331505|2018-04-27,2018-04-27
A/Colorado/12107/2020|EPIISL490878|2020-03-25,2020-03-25
A/Ontario/554/2019|EPIISL411325|2019-12-30,2019-12-30
A/CastillaLaMancha/1466/2020|EPIISL536802|2020-02-24,2020-02-24
A/Ontario/035/2020|EPIISL411375|2020-01-03,2020-01-03
A/Belgium/G0079/2020|EPIISL477405|2020-01-20,2020-01-20
A/Mississippi/11574/2020|EPIISL427928|2020-01-23,2020-01-23
A/Florida/11104/2020|EPIISL414716|2020-01-13,2020-01-13
A/Ontario/019/2020|EPIISL411363|2020-01-06,2020-01-06
A/Ontario/570/2019|EPIISL411379|2019-12-31,2019-12-31
A/Catalonia/NSVH101177015/2020|EPIISL411864|2020-01-22,2020-01-22
A/Galicia/0110/2020|EPIISL498319|2019-12-26,2019-12-26
A/Netherlands/10127/2020|EPIISL413528|2020-02-14,2020-02-14
A/Finland/208/2020|EPIISL485745|2020-02-18,2020-02-18
A/Colorado/12105/2020|EPIISL490876|2020-03-10,2020-03-10
A/Illinois/12123/2020|EPIISL490894|2020-03-19,2020-03-19
A/SouthKorea/12025/2020|EPIISL463817|2020-02-24,2020-02-24
A/HongKong/4388/2019|EPIISL406118|2019-12-01,2019-12-01
A/HongKong/4380/2019|EPIISL406348|2019-11-27,2019-11-27
A/England/11500/2020|EPIISL427854|2020-01-28,2020-01-28
A/Ontario/564/2019|EPIISL411342|2019-12-24,2019-12-24
A/Washington/12040/2020|EPIISL463832|2020-03-03,2020-03-03
A/Estonia/125640/2020|EPIISL411176|2020-01-08,2020-01-08
A/Saint-Etienne/1762/2020|EPIISL498395|2020-02-17,2020-02-17
A/Georgia/11983/2020|EPIISL463775|2020-03-02,2020-03-02
A/Maryland/11568/2019|EPIISL427922|2019-12-18,2019-12-18
A/Virginia/11682/2020|EPIISL428036|2020-02-03,2020-02-03
A/Arkansas/10766/2020|EPIISL414051|2020-01-06,2020-01-06
A/Utah/11674/2020|EPIISL428028|2020-01-27,2020-01-27
A/Singapore/TT0886/2019|EPIISL401485|2019-11-13,2019-11-13
A/Victoria/2570/2019|EPIISL528953|2019-11-22,2019-11-22
A/Wisconsin/588/2019|EPIISL628888|2019-12-19,2019-12-19
A/Netherlands/00181/2020|EPIISL412436|2020-01-25,2020-01-25
A/IBARAKI/14/2020|EPIISL498225|2020-01-20,2020-01-20
A/Malaysia/13068043/2020|EPIISL528774|2020-02-26,2020-02-26
A/Singapore/NUH0049/2020|EPIISL481345|2020-02-06,2020-02-06
A/FUKUSHIMA/27/2020|EPIISL1386242|2020-02-17,2020-02-17
A/Ireland/21126/2020|EPIISL477545|2020-03-04,2020-03-04
A/Germany/11512/2020|EPIISL427866|2020-01-17,2020-01-17
A/Germany/11515/2020|EPIISL427869|2020-01-21,2020-01-21
A/Cyprus/F1277/2020|EPIISL486684|2020-02-27,2020-02-27
A/Singapore/MOH0010/2020|EPIISL481302|2020-01-24,2020-01-24
A/Dubai/DH120/2020|EPIISL3376989|2020-02-23,2020-02-23
A/Germany/11984/2020|EPIISL463776|2020-02-14,2020-02-14
A/Abidjan/457/2021|EPIISL4005747|2021-07-03|MDCK2/MDCK1|CrickWorldwideInfluenzaCentre,2021-07-03
A/PARIS/10105/2022|EPIISL11814492|2022-02-03|Original|InstitutPasteur,2022-02-03
A/IledeFrance/03787/2022|EPIISL11323855|2022-01-17||InstitutPasteur,2022-01-17
A/IledeFrance/54452R/2022|EPIISL11324736|2022-01-03||InstitutPasteur,2022-01-03
A/Catalonia/NSVH101717090/2022|EPIISL9994830|2022-01-03|Original|HospitalUniversitariValldHebron,2022-01-03
A/Murcia/10207/2021|EPIISL8896337|2021-12-05|ClinicalSpecimen|InstitutodeSaludCarlosIII,2021-12-05
A/Netherlands/10820/2022|EPIISL11887929|2022-03-24|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-24
A/Switzerland/58218/2022|EPIISL13203561|2022-03-22|cs|CrickWorldwideInfluenzaCentre,2022-03-22
A/Catalonia/NSVH101761579/2022|EPIISL11635009|2022-02-24|Original|HospitalUniversitariValldHebron,2022-02-24
A/Bourgogne/25706/2022|EPIISL13186738|2022-03-28|original|InstitutPasteur,2022-03-28
A/FrancheComte/29324/2022|EPIISL13186745|2022-04-09|original|InstitutPasteur,2022-04-09
A/Portugal/211592/2022|EPIISL13704314|2022-05-22|cs|CrickWorldwideInfluenzaCentre,2022-05-22
A/Netherlands/10132/2022|EPIISL10945275|2022-02-25|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-25
A/Netherlands/00051/2022|EPIISL10230224|2022-01-31|Original|ErasmusMedicalCenter,2022-01-31
A/Netherlands/10050/2022|EPIISL10073514|2022-02-01|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-01
A/Netherlands/10333/2022|EPIISL11309875|2022-03-07|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-07
A/Netherlands/11228/2022|EPIISL12429542|2022-04-13|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-13
A/FORT-DE-FRANCE/51022/2022|EPIISL15931408|2022-06-18|original|InstitutPasteur,2022-06-18
A/Netherlands/11574/2022|EPIISL12973140|2022-05-14|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-14
A/Netherlands/11664/2022|EPIISL14120549|2022-06-06|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-06-06
A/Netherlands/11404/2022|EPIISL12676582|2022-04-25|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-25
A/Netherlands/10851/2022|EPIISL12212599|2022-04-04|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-04
A/Netherlands/00088/2022|EPIISL10814564|2021-12-07|Original|ErasmusMedicalCenter,2021-12-07
A/Netherlands/00147/2022|EPIISL11100083|2022-03-06|Original|ErasmusMedicalCenter,2022-03-06
A/Netherlands/00112/2021|EPIISL8710633|2021-12-15|Original|ErasmusMedicalCenter,2021-12-15
A/Netherlands/00092/2022|EPIISL10814567|2021-10-20|Original|ErasmusMedicalCenter,2021-10-20
A/Ireland/20935/2022|EPIISL13339907|2022-04-10|cs|CrickWorldwideInfluenzaCentre,2022-04-10
A/England/221460274/2022|EPIISL14145007|2022-04-05|original|UKHealthSecurityAgency-Colindale,2022-04-05
A/Netherlands/10146/2022|EPIISL10945386|2022-02-15|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-15
A/Netherlands/11168/2022|EPIISL12429485|2022-04-06|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-06
A/Netherlands/10088/2022|EPIISL10678427|2022-02-17|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-17
A/NordPasdeCalais/17070/2022|EPIISL11814498|2022-01-29|Original|InstitutPasteur,2022-01-29
A/Catalonia/NSVH101730739/2022|EPIISL9995288|2022-01-18|Original|HospitalUniversitariValldHebron,2022-01-18
A/Catalonia/NSVH101730626/2022|EPIISL12705831|2022-01-18|Original|HospitalUniversitariValldHebron,2022-01-18
A/Catalonia/882429/2022|EPIISL12942290|2022-03-17|MDCK1|CrickWorldwideInfluenzaCentre,2022-03-17
A/Netherlands/11411/2022|EPIISL12676689|2022-05-01|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-01
A/Netherlands/11661/2022|EPIISL14120529|2022-06-04|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-06-04
A/Netherlands/11670/2022|EPIISL14120514|2022-06-09|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-06-09
A/Netherlands/11612/2022|EPIISL13096531|2022-05-10|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-10
A/Netherlands/11550/2022|EPIISL13096519|2022-05-03|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-03
A/Netherlands/11457/2022|EPIISL12677403|2022-04-23|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-23
A/Netherlands/10166/2022|EPIISL11166076|2022-03-04|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-04
A/Netherlands/10769/2022|EPIISL11886416|2022-03-21|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-21
A/Netherlands/10748/2022|EPIISL11886218|2022-03-26|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-26
A/Netherlands/11403/2022|EPIISL12676565|2022-04-25|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-25
A/Netherlands/10845/2022|EPIISL12212595|2022-04-05|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-05
A/Kosova/414/2021|EPIISL12241637|2021-12-15|cs|CrickWorldwideInfluenzaCentre,2021-12-15
A/Netherlands/10068/2022|EPIISL10434303|2022-02-08|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-08
A/Netherlands/10968/2022|EPIISL12249354|2022-04-12|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-12
A/Netherlands/10026/2022|EPIISL9489350|2022-01-27|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-01-27
A/NordPasdeCalais/25698/2022|EPIISL13186737|2022-03-29|original|InstitutPasteur,2022-03-29
A/NordPasdeCalais/16911/2022|EPIISL11814545|2022-02-23|Original|InstitutPasteur,2022-02-23
A/Netherlands/11217/2022|EPIISL12429532|2022-04-18|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-18
A/Netherlands/10133/2022|EPIISL10945285|2022-02-26|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-26
A/Netherlands/10200/2021|EPIISL8452399|2021-12-25|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2021-12-25
A/Netherlands/11632/2022|EPIISL13096512|2022-05-20|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-20
A/Netherlands/10983/2022|EPIISL12212619|2022-04-04|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-04
A/Netherlands/11633/2022|EPIISL13096513|2022-05-22|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-22
A/Netherlands/11520/2022|EPIISL12853603|2022-05-06|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-06
A/Netherlands/11533/2022|EPIISL12853614|2022-05-04|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-04
A/Netherlands/11625/2022|EPIISL13096508|2022-05-18|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-18
A/Netherlands/11564/2022|EPIISL13094836|2022-05-19|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-19
A/Netherlands/10129/2022|EPIISL10945246|2022-02-22|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-22
A/Netherlands/11159/2022|EPIISL12429476|2022-04-03|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-03
A/Netherlands/11328/2022|EPIISL12567917|2022-04-22|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-22
A/Netherlands/10017/2022|EPIISL9489352|2022-01-15|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-01-15
A/Netherlands/10199/2021|EPIISL8452375|2021-12-21|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2021-12-21
A/Netherlands/11049/2022|EPIISL12429567|2022-03-27|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-27
A/Netherlands/11203/2022|EPIISL12429511|2022-04-11|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-11
A/Netherlands/11609/2022|EPIISL13096528|2022-05-12|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-12
A/England/221740513/2022|EPIISL14387941|2022-04-25|original|UKHealthSecurityAgency-Colindale,2022-04-25
A/Netherlands/10016/2022|EPIISL10073464|2022-01-15|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-01-15
A/Netherlands/11525/2022|EPIISL12853608|2022-05-07|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-07
A/Netherlands/10218/2021|EPIISL8708957|2021-12-29|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2021-12-29
A/Netherlands/11045/2022|EPIISL12429561|2022-04-05|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-05
A/Netherlands/11326/2022|EPIISL12567916|2022-04-24|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-24
A/England/220281881/2022|EPIISL9650469|2022-01-06|original|UKHealthSecurityAgency-Colindale,2022-01-06
A/IledeFrance/52132/2021|EPIISL11324735|2021-12-27||InstitutPasteur,2021-12-27
A/Netherlands/11611/2022|EPIISL13096530|2022-05-13|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-13
A/Netherlands/11047/2022|EPIISL12429565|2022-03-29|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-29
A/Netherlands/10749/2022|EPIISL11886229|2022-03-26|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-26
A/Netherlands/11232/2022|EPIISL12429545|2022-04-14|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-14
A/Netherlands/10108/2022|EPIISL10945419|2022-03-01|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-01
A/Netherlands/10642/2022|EPIISL11670370|2022-03-17|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-17
A/Netherlands/11171/2022|EPIISL12429488|2022-04-09|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-09
A/Netherlands/10061/2022|EPIISL10073645|2022-02-07|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-02-07
A/Netherlands/11235/2022|EPIISL12429547|2022-04-19|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-19
A/Netherlands/10710/2022|EPIISL12212586|2022-03-31|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-31
A/Netherlands/11044/2022|EPIISL12429560|2022-04-05|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-05
A/Netherlands/10828/2022|EPIISL11888017|2022-03-22|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-22
A/Netherlands/11364/2022|EPIISL12677307|2022-04-17|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-04-17
A/Spain/856/2022|EPIISL13339934|2022-04-15|cs|CrickWorldwideInfluenzaCentre,2022-04-15
A/Catalonia/NSVH101818907/2022|EPIISL12705833|2022-05-09|Original|HospitalUniversitariValldHebron,2022-05-09
A/Alsace/16905/2022|EPIISL11814496|2022-03-02|Original|InstitutPasteur,2022-03-02
A/Bretagne/18383/2022|EPIISL11814500|2022-03-07|Original|InstitutPasteur,2022-03-07
A/Netherlands/00065/2022|EPIISL10230327|2022-02-07|Original|ErasmusMedicalCenter,2022-02-07
A/Netherlands/00063/2022|EPIISL10230321|2022-02-05|Original|ErasmusMedicalCenter,2022-02-05
A/Netherlands/10726/2022|EPIISL11887906|2022-03-22|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-03-22
A/CastillaLaMancha/1636/2022|EPIISL12646227|2022-04-02|ClinicalSpecimen|InstitutodeSaludCarlosIII,2022-04-02
A/Bourgogne/16916/2022|EPIISL11814546|2022-03-03|Original|InstitutPasteur,2022-03-03
A/Catalonia/NSVH101794547/2022|EPIISL12339082|2022-04-07|Original|HospitalUniversitariValldHebron,2022-04-07
A/Netherlands/11521/2022|EPIISL12853604|2022-05-06|Original|NationalInstituteforPublicHealthandtheEnvironmentRIVM,2022-05-06
A/Finland/288/2022|EPIISL14992040|2022-04-11||FinnishInstituteforHealthandWelfareTHL,2022-04-11
A/England/214080971/2021|EPIISL5935441|2021-10-06|original|UKHealthSecurityAgency-Colindale,2021-10-06
A/Qatar/16-VI-21-3837777/2021|EPIISL5365819|2021-08-04|MDCK1|CrickWorldwideInfluenzaCentre,2021-08-04
A/Qatar/16-VI-21-3837777/2021|EPIISL5365819|2021-08-04|MDCK1|CrickWorldwideInfluenzaCentre2,2021-08-04
A/Qatar/16-VI-21-3837777/2021|EPIISL4005770|2021-08-04|cs|CrickWorldwideInfluenzaCentre,2021-08-04
A/Qatar/16-VI-21-3837766/2021|EPIISL5365818|2021-08-04|MDCK2|CrickWorldwideInfluenzaCentre,2021-08-04
A/Abidjan/455/2021|EPIISL4005745|2021-07-02|MDCK3/MDCK1|CrickWorldwideInfluenzaCentre,2021-07-02
A/Murcia/220274/2021|EPIISL13957788|2021-12-22|cs|CrickWorldwideInfluenzaCentre,2021-12-22
A/Murcia/220274/2021|EPIISL9714247|2021-12-22|ClinicalSpecimen|InstitutodeSaludCarlosIII,2021-12-22
A/Galicia/1459/2022|EPIISL12179132|2022-01-09|MDCK|InstitutodeSaludCarlosIII,2022-01-09
A/Canarias/558/2022|EPIISL13957801|2022-01-01|cs|CrickWorldwideInfluenzaCentre,2022-01-01
A/Murcia/10206/2021|EPIISL8896336|2021-12-10|ClinicalSpecimen|InstitutodeSaludCarlosIII,2021-12-10
A/Abidjan/458/2021|EPIISL4005748|2021-06-29|MDCK2/MDCK1|CrickWorldwideInfluenzaCentre,2021-06-29
A/Lyon/820/2021|EPIISL11140794|2021-11-16|E1/E2|CrickWorldwideInfluenzaCentre,2021-11-16
A/Canarias/1027/2022|EPIISL12491222|2022-01-26|ClinicalSpecimen|InstitutodeSaludCarlosIII,2022-01-26
A/ROUEN/43686/2021|EPIISL11324733|2021-11-22|Original|InstitutPasteur,2021-11-22
A/ROUEN/41246/2021|EPIISL11312728|2021-11-15|Original|InstitutPasteur,2021-11-15
A/Stockholm/19/2021|EPIISL7638011|2021-10-28|Original|PublicHealthAgencyofSweden,2021-10-28
A/Baleares/837/2022|EPIISL10347098|2022-02-05|ClinicalSpecimen|InstitutodeSaludCarlosIII,2022-02-05
A/Murcia/10396/2021|EPIISL13957792|2021-12-15|cs|CrickWorldwideInfluenzaCentre,2021-12-15
A/Canarias/551/2022|EPIISL9714215|2022-01-01|ClinicalSpecimen|InstitutodeSaludCarlosIII,2022-01-01
A/Canarias/550/2022|EPIISL9714256|2022-01-01|ClinicalSpecimen|InstitutodeSaludCarlosIII,2022-01-01
A/NAGASAKI/7/2020|EPIISL877767|2020-10-23|Original|NationalInstituteofInfectiousDiseasesNIID,2020-10-23
A/NAGASAKI/8/2020|EPIISL877768|2020-10-27|Original|NationalInstituteofInfectiousDiseasesNIID,2020-10-27
A/NAGASAKI/8/2020|EPIISL962883|2020-10-27|hCK0+2|NationalInstituteofInfectiousDiseasesNIID,2020-10-27
A/NAGASAKI/8/2020|EPIISL962883|2020-10-27,2020-10-27
A/FUKUOKA-C/25/2019|EPIISL405369|2019-11-25,2019-11-25
A/Netherlands/00152/2020|EPIISL410087|2020-01-17,2020-01-17
A/Netherlands/00460/2020|EPIISL416547|2020-03-04,2020-03-04
A/WAKAYAMA/103/2019|EPIISL405367|2019-12-03,2019-12-03
A/Germany/11121/2020|EPIISL414733|2020-01-13,2020-01-13
A/NIIGATA/114/2020|EPIISL469260|2020-01-23,2020-01-23
A/YAMAGATA/194/2019|EPIISL405868|2019-11-27,2019-11-27
A/KANAGAWA/AC1911/2019|EPIISL398287|2019-11-05,2019-11-05
A/Finland/189/2020|EPIISL467023|2020-02-11,2020-02-11
A/Quebec/016/2020|EPIISL411467|2020-01-08,2020-01-08
A/BritishColumbia/221/2019|EPIISL411394|2019-12-28,2019-12-28
A/Kazakhstan/581/2018|EPIISL313004|2018-02-17,2018-02-17
A/England/62/2017|EPIISL286835|2017-08-11,2017-08-11
A/Oman/3192/2017|EPIISL282191|2017-06-10,2017-06-10
A/Brisbane/37/2017|EPIISL269278|2017-04-03,2017-04-03
A/NewMexico/19/2017|EPIISL277879|2017-08-11,2017-08-11
A/Singapore/GP2220/2019|EPIISL417209|2019-11-21,2019-11-21
A/Laos/F0387/2020|EPIISL637059|2020-01-27,2020-01-27
A/Curacao/10000/2019|EPIISL407066|2019-12-26,2019-12-26
A/Yaroslavl/234/2019|EPIISL418466|2019-12-02,2019-12-02
A/Belgium/S0960/2020|EPIISL477482|2020-02-11,2020-02-11
A/Laos/F0248/2020|EPIISL637056|2020-01-20,2020-01-20
A/Singapore/GP1937/2019|EPIISL399017|2019-10-14,2019-10-14
A/Finland/147/2019|EPIISL407220|2019-11-28,2019-11-28
A/Ontario/498/2019|EPIISL411506|2019-12-18,2019-12-18
A/Ryazan/CRIE/106/2020|EPIISL407078|2020-01-06,2020-01-06
A/Singapore/GP0243/2020|EPIISL481287|2020-01-14,2020-01-14
A/Thuringen/44/2020|EPIISL434445|2020-03-02,2020-03-02
A/Finland/173/2020|EPIISL467727|2020-01-25,2020-01-25
A/Ryazan/CRIE/142/2020|EPIISL522770|2020-01-13,2020-01-13
A/Moscow/232/2019|EPIISL411192|2019-12-17,2019-12-17
A/Salalah/6887/2019|EPIISL401614|2019-10-25,2019-10-25
A/Vologd/CRIE/243/2020|EPIISL451921|2020-02-03,2020-02-03
A/AinWazein/267/2020|EPIISL527183|2020-02-15,2020-02-15
A/Muscat/6791/2019|EPIISL401594|2019-10-23,2019-10-23
A/Estonia/126130/2020|EPIISL498310|2020-01-31,2020-01-31
A/Estonia/126062/2020|EPIISL498301|2020-02-04,2020-02-04
A/BosniaandHerzegovina/212/2020|EPIISL527191|2020-02-03,2020-02-03
A-Adana-AD2-2019|EPIISL407660|2019-12-13,2019-12-13
A/England/298/2019|EPIISL403274|2019-10-10,2019-10-10
A/Ankara/1636/2019|EPIISL498281|2019-12-05,2019-12-05
A/Beirut/296/2020|EPIISL527187|2020-02-19,2020-02-19
A/England/351/2019|EPIISL405111|2019-10-26,2019-10-26
A/Zoguldak/814/2019|EPIISL498415|2019-12-26,2019-12-26
A/Qatar/10-VI-19-0069859/2019|EPIISL406149|2019-11-08,2019-11-08
A/HongKong/4432/2019|EPIISL406127|2019-12-04,2019-12-04
A/BritishColumbia/018/2020|EPIISL411404|2020-01-20,2020-01-20
A/Iowa/59/2018|EPIISL380144|2018-09-13,2018-09-13
A/Nebraska/15/2018|EPIISL405809|2018-12-06,2018-12-06
A/Kanagawa/IC1892/2019|EPIISL391224|2019-01-28,2019-01-28
A/Wisconsin/505/2018|EPIISL338710|2018-11-20,2018-11-20
A/Darwin/6/2018|EPIISL349822|2018-11-03,2018-11-03
A/SouthKorea/10855/2019|EPIISL414140|2019-12-23,2019-12-23
A/SouthKorea/10338/2019|EPIISL405464|2019-12-16,2019-12-16
A/Okinawa/93/2019|EPIISL413302|2019-09-25,2019-09-25
A/KANAGAWA/202/2019|EPIISL469265|2019-11-21,2019-11-21
A/Indonesia/NIHRDSMG700/2020|EPIISL644628|2020-03-10,2020-03-10
A/LaRochelle/1577/2020|EPIISL498340|2020-02-24,2020-02-24
A/Croatia/8025/2019|EPIISL406334|2019-12-02,2019-12-02
A/Hawaii/10300/2019|EPIISL405426|2019-11-30,2019-11-30
A/Paris/28350/20210|EPIISL8582457|2021-09-13||InstitutPasteur,2021-09-13
A/Alba-Iulia/256568/2020|EPIISL409849|2020-01-20,2020-01-20
A/Hawaii/70/2019|EPIISL462745|2019-10-05,2019-10-05
A/Cyprus/F1318/2020|EPIISL527217|2020-03-04,2020-03-04
A/Lithuania/MB42388/2019|EPIISL411187|2019-12-26,2019-12-26
A/Ohio/10020/2019|EPIISL403814|2019-11-17,2019-11-17
A/Kansas/10812/2019|EPIISL414097|2019-12-27,2019-12-27
A/Ohio/10845/2020|EPIISL414130|2020-01-05,2020-01-05
A/YOKOHAMA/185/2019|EPIISL395534|2019-10-04,2019-10-04
A/Netherlands/10263/2019|EPIISL409909|2019-11-25,2019-11-25
A/Catalonia/NSVH101173273/2020|EPIISL463711|2020-01-16,2020-01-16
A/StPetersburg/2174V/2019|EPIISL411201|2019-11-22,2019-11-22
A/Catalonia/NSVH101167278/2020|EPIISL463708|2020-01-06,2020-01-06
A/Netherlands/10108/2020|EPIISL411945|2020-02-13,2020-02-13
A/Switzerland/8628/2020|EPIISL498406|2020-03-12,2020-03-12
A/Belgium/S1115/2020|EPIISL477490|2020-02-19,2020-02-19
A/Alaska/11470/2020|EPIISL427824|2020-02-02,2020-02-02
A/Texas/10343/2019|EPIISL405469|2019-12-06,2019-12-06
A/Texas/10909/2019|EPIISL414194|2019-12-29,2019-12-29
A/Belgium/G0080/2020|EPIISL477406|2020-01-20,2020-01-20
A/Ukraine/8376/2019|EPIISL407752|2019-12-23,2019-12-23
A/Valladolid/3/2020|EPIISL416303|2020-01-01,2020-01-01
A/Bucuresti/256303/2020|EPIISL411167|2020-01-13,2020-01-13
A/Khmelnytskyi/15/2020|EPIISL426221|2020-01-02,2020-01-02
A/Georgia/10465/2019|EPIISL412485|2019-12-16,2019-12-16
A/Massachusetts/12000/2020|EPIISL463792|2020-02-26,2020-02-26
A/Georgia/11860/2020|EPIISL435183|2020-02-13,2020-02-13
A/Alberta/018/2020|EPIISL411238|2020-01-16,2020-01-16
A/NewYork/10314/2019|EPIISL405440|2019-12-07,2019-12-07
A/Ontario/526/2019|EPIISL411271|2019-12-14,2019-12-14
A/Khmelnytskyi/12/2020|EPIISL426220|2020-01-01,2020-01-01
A/Belgium/S0194/2020|EPIISL477445|2020-01-18,2020-01-18
A/Lisboa/110/2019|EPIISL476683|2019-11-14,2019-11-14
A/Azores/11/2019|EPIISL403266|2019-11-11,2019-11-11
A/Iowa/56/2019|EPIISL424976|2019-10-30,2019-10-30
A/Singapore/GP1892/2019|EPIISL398671|2019-10-04,2019-10-04
A/Singapore/CGH0010/2019|EPIISL398674|2019-10-03,2019-10-03
A/England/432/2019|EPIISL405174|2019-11-18,2019-11-18
A/KANAGAWA/ZC1930/2019|EPIISL403548|2019-12-09,2019-12-09
A/Netherlands/10055/2020|EPIISL408497|2020-01-27,2020-01-27
A/Sweden/10/2020|EPIISL412398|2020-01-18,2020-01-18
A/Singapore/SGH0541/2019|EPIISL399028|2019-10-03,2019-10-03
A/Singapore/GP2295/2019|EPIISL401479|2019-12-02,2019-12-02
A/Catalonia/NSVH101151610/2019|EPIISL405591|2019-12-11,2019-12-11
